id,rank,score
3049,1074,129.6811573818903
1279,1075,129.68004321175013
2589,1076,129.65462505560077
5201,1077,129.53071491181862
2902,1078,129.48049546388054
1007,1079,129.46270260118868
1603,1080,129.4054191424201
2945,1081,129.40436253031612
0630,1082,129.3824628234125
0381,1083,129.34244983578694
1676,1084,129.28470515055554
2239,1085,129.17483319199516
4039,1086,129.17310492478177
1879,1087,129.1213074030423
1180,1088,129.11080403846756
3466,1089,129.03424094303696
3858,1090,128.99297927817656
0220,1091,128.9783479512983
3636,1092,128.96083568074812
4174,1093,128.95997823554265
2362,1094,128.94515416628906
4670,1095,128.92280623372545
5002,1096,128.91527124250464
1242,1097,128.9043178862983
0411,1098,128.89319869215996
4976,1099,128.8727145768606
1084,1100,128.85679354242652
3142,1101,128.84945304024313
1877,1102,128.82570687445957
3238,1103,128.7898976006792
1258,1104,128.74182101282543
1758,1105,128.7259174416883
3493,1106,128.6964362855797
1751,1107,128.69053315820804
4397,1108,128.65126298979348
2081,1109,128.64449745371485
2666,1110,128.63620615221404
1496,1111,128.62936673673366
0632,1112,128.60154238399744
4167,1113,128.57562108198422
0514,1114,128.5651785624656
2618,1115,128.52435707153717
0359,1116,128.42986370245796
4819,1117,128.4026071984458
2593,1118,128.36779278025688
5366,1119,128.3546956236592
0771,1120,128.2837167668677
2345,1121,128.20870845329264
2210,1122,128.18636337811986
1257,1123,128.16191532332115
3469,1124,128.13476413076586
5452,1125,128.07045134542915
0541,1126,128.06787261580112
0252,1127,128.06298323149304
1618,1128,128.0434722095803
0457,1129,128.00525558589584
3548,1130,127.98041265877684
2199,1131,127.96769364570542
5298,1132,127.95045866755528
1313,1133,127.92341587670325
5058,1134,127.91797108532454
0198,1135,127.82359890644683
0137,1136,127.80584347016865
1565,1137,127.77361848376995
0212,1138,127.76837113804255
4816,1139,127.76612151290368
3577,1140,127.73872767300863
3354,1141,127.7277510348319
3755,1142,127.7056575415001
0780,1143,127.63589151215406
4385,1144,127.62808319735525
0022,1145,127.58796936470503
1392,1146,127.57149303367248
0668,1147,127.50247591508113
3738,1148,127.49163717007592
1060,1149,127.44915249436862
1375,1150,127.38990876277803
0843,1151,127.37581330987068
2227,1152,127.29871285302727
5216,1153,127.28428060191139
0408,1154,127.25682610900851
1331,1155,127.25585101093874
5248,1156,127.23828101857112
5150,1157,127.20683658027582
2674,1158,127.20134558484948
2459,1159,127.19764070936634
5105,1160,127.17778265706166
0758,1161,127.13065152066541
0504,1162,127.11551036870497
2858,1163,127.08644555320666
2987,1164,127.08052550096626
1398,1165,127.04382929625012
1066,1166,126.98661011079763
2138,1167,126.97691078647856
1241,1168,126.97024458852056
0781,1169,126.96425701926749
1401,1170,126.93996885072809
1286,1171,126.91283082129763
3536,1172,126.89064747858708
2260,1173,126.85698612503296
3033,1174,126.78079694715595
3504,1175,126.71416969744307
5339,1176,126.70367035701196
2743,1177,126.67208623911968
4047,1178,126.65079593855066
4829,1179,126.63244561176502
5491,1180,126.6116965805587
3026,1181,126.59652223536598
1344,1182,126.5922628937377
3921,1183,126.56590386839798
2638,1184,126.48224388911613
3290,1185,126.47979313701971
5349,1186,126.47705979571101
0682,1187,126.47580338994382
2365,1188,126.40030728890194
1545,1189,126.38947463856583
3236,1190,126.37108069349024
3850,1191,126.34662713798292
3966,1192,126.33325784137082
4112,1193,126.29488156881415
4892,1194,126.29275925184997
2285,1195,126.25198133146972
4299,1196,126.2081335419905
0280,1197,126.16156600822576
0061,1198,126.14987938310159
1394,1199,126.12534413569898
5281,1200,126.09688220667869
5327,1201,126.07599724703587
2355,1202,126.06455701169394
3363,1203,126.0423371375214
0347,1204,126.02010117327616
0302,1205,126.00736566234141
2139,1206,125.97548143444897
4913,1207,125.8283253063
2582,1208,125.81162399253786
2420,1209,125.7442793066551
4900,1210,125.73666587837418
2775,1211,125.70560027915339
2788,1212,125.68862927324902
2329,1213,125.6446325196367
0057,1214,125.58902199540091
0289,1215,125.58733076040913
4343,1216,125.56025894883123
2722,1217,125.50181802426381
1585,1218,125.48995490992817
3564,1219,125.47783140857642
5316,1220,125.46900382522317
0019,1221,125.46641399751746
4559,1222,125.46372047841953
1950,1223,125.41327003936584
3078,1224,125.39534900641826
3056,1225,125.38365686888463
2480,1226,125.37735609081821
1149,1227,125.37441996019389
0249,1228,125.36367688945859
0049,1229,125.35515492578062
3879,1230,125.3551019325196
4189,1231,125.35185769756465
0111,1232,125.34505217411078
0624,1233,125.32722388432649
0708,1234,125.30790644957446
2156,1235,125.2921832679921
0563,1236,125.26564279130267
0873,1237,125.24923461614438
1226,1238,125.22286548440913
5174,1239,125.21997502747104
2297,1240,125.20981559896428
2328,1241,125.20900647022235
1435,1242,125.17763797486926
0564,1243,125.16426335522671
0062,1244,125.13885642660755
1893,1245,125.09840796481691
3124,1246,125.05483441473221
2424,1247,125.03215886899895
4389,1248,125.01603581828496
0535,1249,125.01239074733193
2255,1250,125.00277880490101
5407,1251,125.0021745882188
1649,1252,124.99654335309701
1228,1253,124.98715835716993
3914,1254,124.93187587689481
1117,1255,124.88888556297492
3593,1256,124.8598560631018
0558,1257,124.85266415664512
3965,1258,124.81686629025282
1868,1259,124.75633710581813
3407,1260,124.75241736016685
3724,1261,124.73226023449926
4639,1262,124.70390919241007
3000,1263,124.64477595807173
3854,1264,124.63925595438677
0779,1265,124.63486485754979
0288,1266,124.596469275587
3670,1267,124.5671445609061
1405,1268,124.49701961628196
4822,1269,124.46112697522918
0031,1270,124.45751437705786
0293,1271,124.43600745430994
2391,1272,124.41730535068373
2995,1273,124.26835419776694
4946,1274,124.26229798711242
5392,1275,124.26129073051118
2787,1276,124.25858026890401
0186,1277,124.22941111644967
4350,1278,124.22528416723574
2714,1279,124.22290708601493
3777,1280,124.19286934570842
2528,1281,124.1385712150765
0952,1282,124.10378705176997
5514,1283,124.10235994282847
0176,1284,124.07800713280051
0417,1285,124.05734414646093
0797,1286,124.03378421740247
4027,1287,124.03091510408552
0167,1288,124.02175604899323
3111,1289,124.01514962376741
0498,1290,124.01480741772852
5030,1291,123.97461456879078
3594,1292,123.9684359816415
2269,1293,123.95302708697075
2921,1294,123.94256159218139
2168,1295,123.9382554428426
5153,1296,123.92749340953681
5250,1297,123.91396703438875
1733,1298,123.86101407196539
1626,1299,123.84833621436327
3806,1300,123.84077722221137
0007,1301,123.83855511222984
1905,1302,123.83015159454173
1709,1303,123.82166672988909
5482,1304,123.81434258643277
2430,1305,123.77915588293693
0989,1306,123.74937542871575
2530,1307,123.74711136713022
4795,1308,123.6622836575585
4845,1309,123.61461059401842
5083,1310,123.61007130893258
4831,1311,123.57447497313422
1050,1312,123.52394422470726
0798,1313,123.49510898563017
3570,1314,123.46160202336036
2852,1315,123.43718626480864
3151,1316,123.41893047111564
3243,1317,123.38753885169116
4264,1318,123.36174709406176
0146,1319,123.35840688315636
4693,1320,123.34110881622543
4120,1321,123.31198947947253
1056,1322,123.31020978103992
1713,1323,123.28374839067972
1010,1324,123.28286418035592
0549,1325,123.23807029410361
4457,1326,123.23737382378953
4821,1327,123.2087384357494
2248,1328,123.19899905974269
2553,1329,123.19560421307433
5029,1330,123.1896551689542
4985,1331,123.1891847730993
0413,1332,123.16753979613232
3546,1333,123.12082859005368
3722,1334,123.105905645224
2109,1335,123.075372077207
3853,1336,123.02557122549084
0853,1337,123.00302342124569
4590,1338,122.95727881020629
2117,1339,122.91936178161902
2872,1340,122.87159855002653
2216,1341,122.85226901933412
2395,1342,122.8453611272919
2338,1343,122.83979115492284
3132,1344,122.81371593651973
2622,1345,122.80804137776451
0486,1346,122.80361787034651
1852,1347,122.78374070893365
1382,1348,122.74027605482053
1507,1349,122.71891390821081
3817,1350,122.7178259007001
0416,1351,122.71763044959069
5393,1352,122.71690249427665
3084,1353,122.70832388201902
3588,1354,122.707315265
2768,1355,122.6517976979825
1994,1356,122.62151586500539
2524,1357,122.55663798649431
1326,1358,122.51798873487974
5315,1359,122.49382763941624
3915,1360,122.49098380439426
0790,1361,122.49070190724879
1771,1362,122.47990674318773
5509,1363,122.4672604642468
3643,1364,122.4659406490246
1571,1365,122.43244115671553
5259,1366,122.41690423092719
0946,1367,122.41161390202339
4196,1368,122.35028218906477
3503,1369,122.33876852928242
2890,1370,122.30948646463665
4305,1371,122.28647100066331
4106,1372,122.28622885563678
1541,1373,122.28407525484253
0094,1374,122.20467560037743
4640,1375,122.20413910367245
2136,1376,122.19357065472323
2179,1377,122.13694216021631
2433,1378,122.08866751226157
4121,1379,122.06455464855799
1276,1380,122.02992285086354
4973,1381,122.02546817226761
5013,1382,121.99701189476214
3568,1383,121.99491250520657
1809,1384,121.98612214905924
0883,1385,121.97828870901711
1911,1386,121.9782439359292
4543,1387,121.97000289206191
2658,1388,121.9489344907712
5039,1389,121.90541227325485
4192,1390,121.89680207583324
1470,1391,121.8698550320437
4631,1392,121.85349606933597
1705,1393,121.8449083992933
2495,1394,121.78875282778885
2609,1395,121.77412131682726
1298,1396,121.74238430327999
0634,1397,121.72099539716388
1871,1398,121.6591756963449
2331,1399,121.6362241675355
0064,1400,121.6032930830384
0387,1401,121.59706984111294
2262,1402,121.56661021429215
0770,1403,121.56452509567617
0778,1404,121.53737631875599
0018,1405,121.50383330345444
4176,1406,121.49880453262969
5474,1407,121.45612235838686
4352,1408,121.43862939142012
3213,1409,121.39664900970013
4500,1410,121.35335838744597
1664,1411,121.32408888144371
2879,1412,121.31716957670382
2264,1413,121.31701192160023
3233,1414,121.31346448316899
4291,1415,121.30074612956666
4019,1416,121.28500762495975
0846,1417,121.20886569637004
3773,1418,121.1509230527891
5406,1419,121.12751624748785
1680,1420,121.09956353268872
2905,1421,121.0139866375122
0093,1422,120.96285462712223
2113,1423,120.94211965038798
3395,1424,120.9388972786472
2444,1425,120.91642862920853
3747,1426,120.90076855445524
1295,1427,120.89890203654443
0434,1428,120.85351955557515
1820,1429,120.84760671581239
5240,1430,120.79308225270665
3421,1431,120.76937944161806
0453,1432,120.71249097955044
1648,1433,120.67655502197879
0355,1434,120.63234928708387
1271,1435,120.59809259418404
1938,1436,120.59694973377594
5173,1437,120.59680237966225
0095,1438,120.59154582505782
1803,1439,120.58963367555951
5085,1440,120.56020331567755
0329,1441,120.54723538625318
1025,1442,120.53657260546741
1763,1443,120.52812524430007
0898,1444,120.47829340691653
2288,1445,120.46161877559233
5099,1446,120.44290395749071
0279,1447,120.39086751278492
2513,1448,120.36742797527434
2462,1449,120.35475684623752
3887,1450,120.33392721803301
4005,1451,120.32652325436045
2157,1452,120.29812242941512
2346,1453,120.29049897666124
2364,1454,120.28488021587656
1235,1455,120.26435622694817
5475,1456,120.24596452741035
2461,1457,120.1787938894312
5091,1458,120.13246158548769
5299,1459,120.13178372361826
3150,1460,120.12464916000552
3149,1461,120.06929514869545
2703,1462,120.06897840715358
2886,1463,120.05467898796383
1015,1464,120.00443248146792
2128,1465,119.92358396328757
2590,1466,119.91336312788576
0501,1467,119.88846693212187
3573,1468,119.8069773735627
3801,1469,119.78277288403972
1206,1470,119.77173120728045
3408,1471,119.7543088010606
4133,1472,119.75307584617775
0226,1473,119.74580592104171
3427,1474,119.73469928836893
3380,1475,119.71302721489081
1689,1476,119.69755808504084
3904,1477,119.69579439128475
1844,1478,119.65552582109144
4877,1479,119.65428247973786
2709,1480,119.64326887682469
3742,1481,119.6289519548002
1958,1482,119.62351121742034
3561,1483,119.60943791503719
4109,1484,119.56476368275713
0672,1485,119.4737680903898
0038,1486,119.47051205958577
3931,1487,119.46065546810873
3818,1488,119.442549257586
2781,1489,119.43675487793197
4637,1490,119.42545266422125
4235,1491,119.4135189993917
5495,1492,119.39075811551248
3788,1493,119.38832896340122
5012,1494,119.36804321881448
2429,1495,119.35802828296868
1150,1496,119.35095969154682
0380,1497,119.33431703947913
4421,1498,119.3278318403133
0653,1499,119.31891509490642
1759,1500,119.27013886238827
3394,1501,119.26751387721252
1333,1502,119.19178458813029
1629,1503,119.17683901994242
2279,1504,119.1293839766637
4195,1505,119.10885582208734
2885,1506,119.10830281907482
1009,1507,119.05010441361483
3352,1508,119.03274794918751
5454,1509,118.90785772099684
1742,1510,118.90673195904738
1404,1511,118.84033033822715
0436,1512,118.80742650842235
4484,1513,118.7911458933831
4894,1514,118.78159687388987
1187,1515,118.772543477927
0914,1516,118.7525870662589
3351,1517,118.72494608218204
2052,1518,118.72078683856904
4134,1519,118.67967029526436
2521,1520,118.62960885742427
3582,1521,118.6269962746658
1095,1522,118.61218943675671
2392,1523,118.58632306992281
1104,1524,118.53000631318965
1576,1525,118.48147314606307
5469,1526,118.47131159956187
4770,1527,118.28345845517138
3103,1528,118.23881544542832
4562,1529,118.23491427448648
5016,1530,118.20643874459219
4820,1531,118.20120934094109
2767,1532,118.19853095179467
1790,1533,118.18024783280619
2661,1534,118.14962297328547
4335,1535,118.13344787454379
1270,1536,118.12225100429781
2550,1537,118.12068775515107
3191,1538,118.08621411229105
0304,1539,118.0801104079395
3872,1540,118.0664999410011
0255,1541,118.04999997263714
3866,1542,118.01203244311894
5031,1543,118.01001192800909
4004,1544,118.0095338897895
2087,1545,118.00474229182342
3204,1546,117.98109974938814
1900,1547,117.97914102509495
0641,1548,117.88012435021781
5371,1549,117.81156537605985
3143,1550,117.78771121240473
2225,1551,117.77389155126797
1097,1552,117.76714791045151
4705,1553,117.75653564391132
3134,1554,117.75108254216451
3485,1555,117.74792405548507
2186,1556,117.73867069994643
5311,1557,117.70598385449259
2063,1558,117.67130552957629
1615,1559,117.64148288949708
4002,1560,117.6409111815192
3367,1561,117.61107325406194
1929,1562,117.59076221477679
2005,1563,117.56643242382977
1136,1564,117.55082870346878
0165,1565,117.54331528387591
0392,1566,117.4762027954501
5504,1567,117.46499582023775
3688,1568,117.4368767352151
1719,1569,117.4325302380245
3044,1570,117.42579665489274
1873,1571,117.42201933955036
2896,1572,117.41456535269586
1260,1573,117.39236405874253
5387,1574,117.35334964476674
2960,1575,117.33977872259425
3520,1576,117.27978062597522
1537,1577,117.2671087123103
5253,1578,117.251368753556
0646,1579,117.20255547649657
3888,1580,117.12927939742643
5481,1581,117.10820847903338
5379,1582,117.10030838448043
2265,1583,117.08961776917592
0101,1584,117.07570247812332
1441,1585,117.05160903894642
1792,1586,117.05128516772497
1413,1587,117.03022918158423
4238,1588,116.96944632572013
0610,1589,116.94198561843244
0232,1590,116.93183608161976
0230,1591,116.92363623738652
4996,1592,116.91940996988797
5410,1593,116.90910396147261
4651,1594,116.90028225859251
1566,1595,116.8933464388138
0442,1596,116.88517944810148
3710,1597,116.88213184157568
3990,1598,116.85045401403183
4794,1599,116.84935141202048
3864,1600,116.82321592757593
3282,1601,116.8163227678701
5512,1602,116.78763107777574
0346,1603,116.74929034393143
3992,1604,116.73424058827007
3303,1605,116.73393544460075
5032,1606,116.71360246258791
3313,1607,116.60784241729091
2586,1608,116.54700815667076
2676,1609,116.54345640928892
1186,1610,116.53226702726545
5165,1611,116.51129589373384
3739,1612,116.46760149273699
1895,1613,116.45913094002282
1739,1614,116.42782534191879
2654,1615,116.39836892591256
0129,1616,116.3820579420774
1725,1617,116.36379384155653
4995,1618,116.31709484451689
4085,1619,116.3089641246703
0570,1620,116.27730059003991
3005,1621,116.2703054137679
3989,1622,116.25923422441747
1107,1623,116.22935313454578
1055,1624,116.19986295303562
1620,1625,116.18826173441322
3016,1626,116.16662974173585
2120,1627,116.1556107734079
4216,1628,116.11350215648099
0654,1629,116.10435479830839
5356,1630,116.09771079138355
1494,1631,116.07043249997352
3497,1632,116.01879103172327
1089,1633,115.96118924303346
0109,1634,115.96050734878716
4292,1635,115.9290106588082
0068,1636,115.87501062788624
1789,1637,115.86763654189077
1544,1638,115.84675797960355
2118,1639,115.83875721642325
2250,1640,115.83401804157201
2181,1641,115.75417314910187
1634,1642,115.7157731478906
1896,1643,115.70260125266279
3187,1644,115.64237203717991
4626,1645,115.63876043184682
3729,1646,115.63603041765522
2353,1647,115.63359267712256
0757,1648,115.6022619994508
4956,1649,115.55156025877888
4066,1650,115.52272776891178
1563,1651,115.51252184598334
2303,1652,115.47530308265283
3062,1653,115.47496083739308
5040,1654,115.46190560500176
4467,1655,115.4570426912055
0554,1656,115.4230747023774
0161,1657,115.40758484865277
1075,1658,115.39289954137483
3074,1659,115.38004453447691
0698,1660,115.37983624849069
2754,1661,115.37933626062257
0214,1662,115.37554819210892
2617,1663,115.36899049994716
1625,1664,115.36855443625191
3905,1665,115.3389193404678
4485,1666,115.32744503240006
1251,1667,115.2983234828555
0142,1668,115.28390441208796
5024,1669,115.23798228458348
0841,1670,115.1968167946206
4024,1671,115.15043371350261
1915,1672,115.12302454010313
3518,1673,115.1048826290555
2217,1674,115.09870377506797
4697,1675,115.07641261319236
0663,1676,115.01357102675894
0906,1677,115.00987545206912
0475,1678,115.00905981149468
1364,1679,114.9930206730209
2795,1680,114.98986335945365
3070,1681,114.95687971085464
0091,1682,114.94930444152956
3309,1683,114.92356195626253
3908,1684,114.86359144279785
0895,1685,114.84735007814778
2537,1686,114.7704873215796
1105,1687,114.74131096357068
1997,1688,114.72709033589777
1431,1689,114.71372178055775
3052,1690,114.68668965092112
4139,1691,114.6393065004231
3234,1692,114.61256746657585
3720,1693,114.56586535118223
0716,1694,114.54382321126502
4746,1695,114.52991074195853
0164,1696,114.51676089278455
2887,1697,114.51130313655254
1568,1698,114.47997753327884
0012,1699,114.47912647562896
4351,1700,114.41900786052324
0928,1701,114.40611172560483
3220,1702,114.40105856983281
0575,1703,114.39209928531724
0638,1704,114.39092006763478
4733,1705,114.3885677387219
4574,1706,114.36479168516624
1456,1707,114.35199345043793
2134,1708,114.32827391560386
4538,1709,114.32699992377731
5363,1710,114.32164782046556
0237,1711,114.31712620834047
0736,1712,114.26549918215125
3617,1713,114.24051901579611
4607,1714,114.24019665438082
1973,1715,114.22651923236617
0862,1716,114.2136538591362
2563,1717,114.21007602965192
0277,1718,114.20774180595261
0801,1719,114.17883183825045
5433,1720,114.12104653669637
1079,1721,114.00902448525679
2634,1722,113.96320165174538
3013,1723,113.95267464939766
5502,1724,113.9427043528149
0998,1725,113.93911755033965
4669,1726,113.90481645929155
1231,1727,113.89661954380402
3003,1728,113.8836161871341
2114,1729,113.8779278802675
2978,1730,113.87756679058872
5405,1731,113.87239231052934
5111,1732,113.82609353949061
2062,1733,113.82432836117992
1023,1734,113.8093418568924
0200,1735,113.80779178103296
2944,1736,113.75500804894116
0231,1737,113.71266051192225
3547,1738,113.709217180976
2465,1739,113.67387207035232
4207,1740,113.63267692609082
4250,1741,113.63062493367288
1864,1742,113.60443241209444
4952,1743,113.59827301899978
4814,1744,113.58053821834338
4307,1745,113.57597903985636
4306,1746,113.57127577941253
1525,1747,113.56494970220743
0295,1748,113.53864169996667
3532,1749,113.5220961203685
5537,1750,113.50792123572673
3128,1751,113.46374095527334
0830,1752,113.44030660721292
1479,1753,113.43511945211281
1643,1754,113.35500511756025
1813,1755,113.33732707245521
4279,1756,113.32283145723703
3505,1757,113.29239571566167
4432,1758,113.27941569535916
5301,1759,113.25098520577936
1807,1760,113.24382214620105
2670,1761,113.23522763087617
5323,1762,113.22176154606086
3490,1763,113.20028152719466
0755,1764,113.17360075584436
1980,1765,113.1649289954342
3985,1766,113.14941075757584
3444,1767,113.14610301747922
1377,1768,113.12966407663818
0401,1769,113.09491107862826
4849,1770,113.09256877118062
5293,1771,113.02542964322109
1839,1772,113.0093411414582
3109,1773,113.00490617601037
0580,1774,112.9949815680955
0999,1775,112.97882907960508
3121,1776,112.9719122080034
2162,1777,112.9644851042747
1338,1778,112.95498678316306
1467,1779,112.94506042279903
3443,1780,112.9181077433188
4567,1781,112.91079963014761
0629,1782,112.90718283563989
4655,1783,112.9057854130149
5143,1784,112.82593788478734
2821,1785,112.82229257340693
4553,1786,112.80055637064109
4945,1787,112.78466555743815
4880,1788,112.78066277142518
0856,1789,112.76203410269328
0562,1790,112.75128179535812
0678,1791,112.74085997994503
4909,1792,112.69513090002366
0398,1793,112.69453617707133
3267,1794,112.65325982772086
1076,1795,112.6473880663888
1005,1796,112.6466398811026
5302,1797,112.64112071343455
3708,1798,112.63913737695191
0991,1799,112.63612743568498
1798,1800,112.62355646122813
4036,1801,112.60973416944817
4526,1802,112.58213318980862
2020,1803,112.57827218229008
1508,1804,112.57365210967671
2893,1805,112.55832511227082
4989,1806,112.53496067238358
4779,1807,112.49372069131289
2493,1808,112.49334005386321
2258,1809,112.48531498532368
2828,1810,112.48426271763744
3042,1811,112.47545496213122
0741,1812,112.45317422627475
4602,1813,112.45290591836635
0145,1814,112.45279847263329
0368,1815,112.45256950831057
0435,1816,112.4518994675291
0181,1817,112.4487780698439
3916,1818,112.42874770295161
0766,1819,112.3836530422993
4079,1820,112.379283042072
4236,1821,112.35564577028583
1190,1822,112.35361528537604
0104,1823,112.30576748734177
4226,1824,112.29844219435294
5018,1825,112.29616510347206
4850,1826,112.25227767091465
2382,1827,112.24517750349123
4508,1828,112.24261298759572
0625,1829,112.20852956690463
4017,1830,112.16589328650096
4378,1831,112.15648677931634
5511,1832,112.12918935966064
3859,1833,112.08422493006779
4817,1834,112.04620487681055
4972,1835,112.02926560782873
1458,1836,112.02591064036696
0796,1837,111.9866451044487
0075,1838,111.98517675826146
1937,1839,111.98148124040537
2865,1840,111.97254434417033
5420,1841,111.95734740519076
3693,1842,111.94530567067338
0073,1843,111.93826152400017
4043,1844,111.92557849476404
5180,1845,111.90241963432042
3025,1846,111.89975040096463
4087,1847,111.89066158832247
1773,1848,111.8903414067691
3884,1849,111.85414935435324
3388,1850,111.81088769118668
2614,1851,111.77481208014612
5109,1852,111.75404269669438
0337,1853,111.73022153653741
2881,1854,111.72352786840939
2501,1855,111.71568706094446
0173,1856,111.70853701900637
3960,1857,111.7075417627525
5523,1858,111.69411830493944
2332,1859,111.61686227275204
1757,1860,111.61530478661334
0696,1861,111.60154526019696
3484,1862,111.59544131067233
4552,1863,111.55376414764177
4836,1864,111.51866688007809
0734,1865,111.50308870802452
4180,1866,111.49596243920696
4337,1867,111.47189426087526
4846,1868,111.45657122714668
0985,1869,111.43208588965247
0669,1870,111.40974475052721
3690,1871,111.38735211062428
4160,1872,111.3844254797813
1412,1873,111.37041382719627
1054,1874,111.33378502485031
3181,1875,111.29268495631933
3675,1876,111.27206707746106
5510,1877,111.26802234725803
3268,1878,111.25140536627818
3815,1879,111.24141128643622
4811,1880,111.23166516466055
0547,1881,111.21999502501909
2764,1882,111.21403338987899
2525,1883,111.17266540756737
2631,1884,111.16761114053851
3893,1885,111.15511595750145
2799,1886,111.13818924104228
3705,1887,111.12950943703503
5505,1888,111.12693921850892
1205,1889,111.11888836546412
5232,1890,111.11685740633544
2911,1891,111.10001710406091
2963,1892,111.08390698083416
4074,1893,111.06106005689965
1472,1894,111.04402520519277
0310,1895,111.0332034244268
4563,1896,111.01690895616352
4773,1897,111.01673571843726
2933,1898,110.99293923284729
0001,1899,110.99101378859604
3913,1900,110.97508567610876
3757,1901,110.96725642165579
1941,1902,110.96477929064092
4953,1903,110.96121938665519
5242,1904,110.92139873699824
3647,1905,110.87885776918893
3463,1906,110.85649770961807
0002,1907,110.78791543528678
0650,1908,110.76806526084583
2057,1909,110.70381430090046
1297,1910,110.69258224050584
0070,1911,110.69207761290306
0348,1912,110.67271196927999
5538,1913,110.66069787177949
3081,1914,110.62139584232071
3512,1915,110.60882744500911
4104,1916,110.57164789301723
0826,1917,110.54525670725306
5274,1918,110.54389570841157
2246,1919,110.54137897660642
5155,1920,110.51747316284224
4091,1921,110.50511472414772
3706,1922,110.4997287899281
5432,1923,110.48378154399785
4869,1924,110.46871588788264
0614,1925,110.46202881382735
4810,1926,110.45863039805457
0362,1927,110.4405621730637
2816,1928,110.40371828310317
0964,1929,110.39218504076761
3269,1930,110.38711575252809
4265,1931,110.35503621866252
4259,1932,110.34115732781545
4448,1933,110.31075937523529
3368,1934,110.2765034782467
4325,1935,110.27352311284378
3680,1936,110.26535543468923
1249,1937,110.25982423448576
1336,1938,110.2431607880253
2463,1939,110.20165288424379
3126,1940,110.18683568454561
3218,1941,110.1275780974434
0936,1942,110.10613638182065
0924,1943,110.1057896409013
0774,1944,110.10196849989742
0254,1945,110.09996628831442
4462,1946,110.07198995029236
4260,1947,110.04402038954613
3319,1948,110.0415151493874
1178,1949,110.031927242299
1856,1950,110.026322190054
3932,1951,110.01611350394994
0749,1952,110.00071314919639
3941,1953,109.98278271174574
0063,1954,109.98202637303
2815,1955,109.96619109704861
0688,1956,109.95134325265612
4714,1957,109.94839724133195
5297,1958,109.94509063374117
4058,1959,109.90765426954736
2321,1960,109.89137622901923
2694,1961,109.87884743067868
4256,1962,109.87876462405995
1743,1963,109.86010248683678
5329,1964,109.83522537785404
1832,1965,109.82621171855187
3618,1966,109.82509959934528
2717,1967,109.77142772118155
5355,1968,109.75446176137912
3753,1969,109.74384543907304
1780,1970,109.73779923455287
3295,1971,109.72265580247893
1289,1972,109.72145328856385
0996,1973,109.71339004952675
0072,1974,109.68154015716647
5056,1975,109.67967440200218
3789,1976,109.63948448263447
1065,1977,109.62132828031842
4048,1978,109.6050195608074
3054,1979,109.60435746278641
0970,1980,109.59044669015447
0572,1981,109.58910987235132
1762,1982,109.53821832470823
1957,1983,109.52385255471461
3465,1984,109.51243077963885
4253,1985,109.50019609891214
3227,1986,109.49587872909675
3378,1987,109.47619645927735
3298,1988,109.47383120643146
3833,1989,109.47061085746111
4332,1990,109.42285436860041
5292,1991,109.421048882451
2600,1992,109.38569553535591
3254,1993,109.38072337123936
4009,1994,109.37613797243235
2552,1995,109.37053227373069
1356,1996,109.36015216952309
3860,1997,109.33196741698272
2534,1998,109.3240562845714
0449,1999,109.30490528663283
0141,2000,109.2824387380552
1692,2001,109.27848779713403
3534,2002,109.27228343088395
1921,2003,109.2561851290049
4884,2004,109.23963778284202
4131,2005,109.2212023798894
5141,2006,109.2131823568158
4408,2007,109.20432909413485
4765,2008,109.18418498616303
1969,2009,109.157970904927
5223,2010,109.15356487088484
4476,2011,109.14932389999034
2218,2012,109.13158461561602
0376,2013,109.10488931435533
1229,2014,109.0957136518669
5082,2015,109.095230159738
1166,2016,109.08784339152557
5305,2017,109.07870842964739
4904,2018,109.05901516294745
0600,2019,109.05621248016674
4201,2020,109.04178623639437
1645,2021,109.02616222250599
1437,2022,109.02555610817441
2640,2023,109.01068036808675
1017,2024,108.9427585856091
5518,2025,108.93551507813744
3473,2026,108.92634554325225
3638,2027,108.90060573401337
1934,2028,108.86481487409982
0557,2029,108.84296309066634
3646,2030,108.83986489017074
1096,2031,108.82741019510617
0802,2032,108.82021637350039
4895,2033,108.81065496097571
2032,2034,108.80096159246109
1167,2035,108.79812135882176
3961,2036,108.79428255441375
1427,2037,108.78642776031026
1457,2038,108.7837610369279
2192,2039,108.77953710407309
3311,2040,108.77666754464958
4948,2041,108.75920410657758
2496,2042,108.73713383126866
5104,2043,108.73592455111302
4603,2044,108.73024844422469
1589,2045,108.69241719139781
3241,2046,108.65742919460686
4741,2047,108.65447003380504
3770,2048,108.65410606686365
3673,2049,108.64200343921289
3918,2050,108.64026979998637
4664,2051,108.63629796147933
3416,2052,108.6214169445775
0099,2053,108.61444944515763
0060,2054,108.61413572013782
2759,2055,108.60982121890098
1888,2056,108.60098309208632
0393,2057,108.59114657242469
3612,2058,108.54738315172762
1607,2059,108.54165749707948
1960,2060,108.53587037851632
4376,2061,108.52346217322324
3307,2062,108.51577227246455
0687,2063,108.51139871263477
2644,2064,108.49627460173558
2988,2065,108.4884913331976
5076,2066,108.47508210868389
2587,2067,108.4406112465526
2209,2068,108.42730420708953
3962,2069,108.38865515592087
4717,2070,108.38103685445896
1848,2071,108.3711652368915
3644,2072,108.36903859583433
0122,2073,108.32705318003839
